location,id,IdLugar,Nombre,Descripcion,Direccion,Municipio,Estado,Facebook,homepage,Latitud,Longitud,websitecontact,Categoria,Genero,Fecha,Hora,Lugar
Mexico,g5v8zpi1eugw-,KovZpZA6EkIA,Vienen las Brujas XXXI Aniversario Victimas del Dr Cerebro,"Victimas del Dr Cerebro celebra XXXI años, presentando Ahí vienen las brujas la mas reciente producción de la banda del cual se desprende su mas reciente sencillo ¨Alicia¨ , acompañado de un viaje a través de la historia y discográfica de la Banda.","Donceles #36, Col. Centro Historico",Mexico,Distrito Federal,null,null,19.4366936,-99.1394375,https://www.ticketmaster.com.mx/vienen-las-brujas-xxxi-aniversario-victimas-mexico-distrito-federal-10-30-2021/event/14005AC2A7375F61,Music,Rock,2021-10-30,19:00:00,Teatro de la Ciudad Esperanza Iris
México,1afzaqogkebfb2_,KovZpZAd1IaA,Tame Impala + MGMT Numerado,"Mucho ha cambiado desde que Tame Impala surgió por primera vez con un EP de grabaciones caseras en 2008, pero enfoque de Kevin Parker para grabar su música no lo hizo; aunque el sonido que sale de su estudio casero se ha expandido enormemente, al igual que la cantidad de personas que anticipan los frutos de su labor. Formados en 2007 y con algunos cambios en los miembros y su configuración, una cosa permanece constante: un amor compartido por el rock, el blues, el jazz, la psicodelia y sobre todo por la música. Escuchar su EP debut o alguno de sus 3 discos de estudio (Innerspeaker, 2010; Lonerism 2012; Currents, 2015) es por sí misma una gran experiencia, pero presenciar un espectáculo en vivo de Tame Impala es realmente alucinante, saturado con una belleza sencilla y creatividad sin límites.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/tameimpala'}],[{'url': 'http://www.tameimpala.com/'}],19.405199,-99.095618,https://www.ticketmaster.com.mx/tame-impala-mgmt-numerado-mexico-distrito-federal-07-22-2021/event/14005751BA23A3D9,Music,Rock,2021-07-22,19:00:00,Foro Sol
México,1afzaqogkewizse,KovZpZAd1IaA,Tame Impala + MGMT General,"Mucho ha cambiado desde que Tame Impala surgió por primera vez con un EP de grabaciones caseras en 2008, pero enfoque de Kevin Parker para grabar su música no lo hizo; aunque el sonido que sale de su estudio casero se ha expandido enormemente, al igual que la cantidad de personas que anticipan los frutos de su labor. Formados en 2007 y con algunos cambios en los miembros y su configuración, una cosa permanece constante: un amor compartido por el rock, el blues, el jazz, la psicodelia y sobre todo por la música. Escuchar su EP debut o alguno de sus 3 discos de estudio (Innerspeaker, 2010; Lonerism 2012; Currents, 2015) es por sí misma una gran experiencia, pero presenciar un espectáculo en vivo de Tame Impala es realmente alucinante, saturado con una belleza sencilla y creatividad sin límites.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/tameimpala'}],[{'url': 'http://www.tameimpala.com/'}],19.405199,-99.095618,https://www.ticketmaster.com.mx/tame-impala-mgmt-general-mexico-distrito-federal-07-22-2021/event/14005751B2A38CE7,Music,Rock,2021-07-22,19:00:00,Foro Sol
México,1av8zpegkumlaup,KovZpZA77t6A,Roger Waters: This Is Not a Drill,"""Será un nuevo espectáculo. Sin restricciones. Mi trabajo es pensar: ""Bueno, ¿cómo puedo hacer que el rock & roll sea más interesante o teatral o emocionante o visual o musical o lo que sea?"" Eso es lo que he pasado los últimos 50 años haciendo, expresándome"" . Cortesía de Kory Grow, Rolling Stone",Av. Río Churubusco y Añil s/n,México,Distrito Federal,[{'url': 'https://www.facebook.com/rogerwaters'}],[{'url': 'http://www.roger-waters.com/'}],19.4015408,-99.0980606,https://www.ticketmaster.com.mx/roger-waters-this-is-not-a-mexico-distrito-federal-10-14-2022/event/1400582DB7AC5365,Music,Rock,2022-10-14,21:00:00,Palacio de los Deportes
México,1av8zpegkur0e-6,KovZpZA77t6A,Roger Waters: This Is Not a Drill General,"""Será un nuevo espectáculo. Sin restricciones. Mi trabajo es pensar: ""Bueno, ¿cómo puedo hacer que el rock & roll sea más interesante o teatral o emocionante o visual o musical o lo que sea?"" Eso es lo que he pasado los últimos 50 años haciendo, expresándome"" . Cortesía de Kory Grow, Rolling Stone",Av. Río Churubusco y Añil s/n,México,Distrito Federal,[{'url': 'https://www.facebook.com/rogerwaters'}],[{'url': 'http://www.roger-waters.com/'}],19.4015408,-99.0980606,https://www.ticketmaster.com.mx/roger-waters-this-is-not-a-mexico-distrito-federal-10-14-2022/event/1400582D9E902847,Music,Rock,2022-10-14,21:00:00,Palacio de los Deportes
México,1kazvbfiga51wzf,KovZpZA77t6A,Roger Waters: This Is Not a Drill,"Será un nuevo espectáculo. Sin restricciones. Mi trabajo es pensar: ""Bueno, ¿cómo puedo hacer que el rock & roll sea más interesante o teatral o emocionante o visual o musical o lo que sea?"" Eso es lo que he pasado los últimos 50 años haciendo, expresándome"" . Cortesía de Kory Grow, Rolling Stone",Av. Río Churubusco y Añil s/n,México,Distrito Federal,[{'url': 'https://www.facebook.com/rogerwaters'}],[{'url': 'http://www.roger-waters.com/'}],19.4015408,-99.0980606,https://www.ticketmaster.com.mx/roger-waters-this-is-not-a-mexico-distrito-federal-10-15-2022/event/140058528B2B2014,Music,Rock,2022-10-15,20:00:00,Palacio de los Deportes
México,1afzaomgkdi3vw4,KovZpZAd1IaA,Rammstein Amerika Stadium Tour Grada Norte y Sur.,"RAMMSTEIN conformado por CHRISTOPH SCHNEIDER, FLAKE LORENZ, OLIVER RIEDEL, PAUL LANDERS, RICHARD Z. KRUSPE, y TILL LINDEMANN, se ha mantenido sin cambios desde la formación de la banda en 1994 y el lanzamiento del disco debut HERZELEID en 1995. El segundo álbum de RAMMSTEIN, SEHNSUCHT, lanzado en 1997, impulsó a la banda a la fama internacional y presentó el sencillo nominado al GRAMMY DU HAST. MUTTER, el tercer álbum de RAMMSTEIN, fue lanzado en 2001 y fue apoyado, por lo que sería, la gira final de la banda por Estados Unidos durante casi una década. REISE, REISE, el cuarto álbum de estudio de la banda, fue lanzado en 2004, precedido por el single nominado al GRAMMY MEIN TEIL y seguido por el quinto álbum ROSENROT en 2005. LIEBE IST FÜR ALLE DA, el sexto álbum de estudio RAMMSTEIN, fue lanzado en 2009 y alcanzó el puesto número 13 en el Billboard 200, lo que lo convierte en el álbum con más éxitos de RAMMSTEIN en Estados Unidos, hasta ese momento.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/Rammstein'}],"[{'url': 'http://www.rammstein.com/'}, {'url': 'http://www.rammstein.de/'}]",19.405199,-99.095618,https://www.ticketmaster.com.mx/rammstein-amerika-stadium-tour-grada-norte-mexico-distrito-federal-10-01-2022/event/14005837E8481F55,Music,Rock,2022-10-01,20:30:00,Foro Sol
México,1afzaomgkdlttsg,KovZpZAd1IaA,Rammstein Amerika Stadium Tour Feuerzone GA General A y B.,"RAMMSTEIN conformado por CHRISTOPH SCHNEIDER, FLAKE LORENZ, OLIVER RIEDEL, PAUL LANDERS, RICHARD Z. KRUSPE, y TILL LINDEMANN, se ha mantenido sin cambios desde la formación de la banda en 1994 y el lanzamiento del disco debut HERZELEID en 1995. El segundo álbum de RAMMSTEIN, SEHNSUCHT, lanzado en 1997, impulsó a la banda a la fama internacional y presentó el sencillo nominado al GRAMMY DU HAST. MUTTER, el tercer álbum de RAMMSTEIN, fue lanzado en 2001 y fue apoyado, por lo que sería, la gira final de la banda por Estados Unidos durante casi una década. REISE, REISE, el cuarto álbum de estudio de la banda, fue lanzado en 2004, precedido por el single nominado al GRAMMY MEIN TEIL y seguido por el quinto álbum ROSENROT en 2005. LIEBE IST FÜR ALLE DA, el sexto álbum de estudio RAMMSTEIN, fue lanzado en 2009 y alcanzó el puesto número 13 en el Billboard 200, lo que lo convierte en el álbum con más éxitos de RAMMSTEIN en Estados Unidos, hasta ese momento.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/Rammstein'}],"[{'url': 'http://www.rammstein.com/'}, {'url': 'http://www.rammstein.de/'}]",19.405199,-99.095618,https://www.ticketmaster.com.mx/rammstein-amerika-stadium-tour-feuerzone-ga-mexico-distrito-federal-10-01-2022/event/14005837DFA7FC4C,Music,Rock,2022-10-01,20:30:00,Foro Sol
México,1av8zpegkldvjlu,KovZpZAd1IaA,Rammstein Amerika Stadium Tour Grada Norte y Sur.,"RAMMSTEIN conformado por CHRISTOPH SCHNEIDER, FLAKE LORENZ, OLIVER RIEDEL, PAUL LANDERS, RICHARD Z. KRUSPE, y TILL LINDEMANN, se ha mantenido sin cambios desde la formación de la banda en 1994 y el lanzamiento del disco debut HERZELEID en 1995. El segundo álbum de RAMMSTEIN, SEHNSUCHT, lanzado en 1997, impulsó a la banda a la fama internacional y presentó el sencillo nominado al GRAMMY DU HAST. MUTTER, el tercer álbum de RAMMSTEIN, fue lanzado en 2001 y fue apoyado, por lo que sería, la gira final de la banda por Estados Unidos durante casi una década. REISE, REISE, el cuarto álbum de estudio de la banda, fue lanzado en 2004, precedido por el single nominado al GRAMMY MEIN TEIL y seguido por el quinto álbum ROSENROT en 2005. LIEBE IST FÜR ALLE DA, el sexto álbum de estudio RAMMSTEIN, fue lanzado en 2009 y alcanzó el puesto número 13 en el Billboard 200, lo que lo convierte en el álbum con más éxitos de RAMMSTEIN en Estados Unidos, hasta ese momento.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/Rammstein'}],"[{'url': 'http://www.rammstein.com/'}, {'url': 'http://www.rammstein.de/'}]",19.405199,-99.095618,https://www.ticketmaster.com.mx/rammstein-amerika-stadium-tour-grada-norte-mexico-distrito-federal-10-02-2022/event/1400582AC3D267F6,Music,Rock,2022-10-02,20:30:00,Foro Sol
México,1av8zpegkljgflc,KovZpZAd1IaA,Rammstein Amerika Stadium Tour Feuerzone GA General A y B.,"RAMMSTEIN conformado por CHRISTOPH SCHNEIDER, FLAKE LORENZ, OLIVER RIEDEL, PAUL LANDERS, RICHARD Z. KRUSPE, y TILL LINDEMANN, se ha mantenido sin cambios desde la formación de la banda en 1994 y el lanzamiento del disco debut HERZELEID en 1995. El segundo álbum de RAMMSTEIN, SEHNSUCHT, lanzado en 1997, impulsó a la banda a la fama internacional y presentó el sencillo nominado al GRAMMY DU HAST. MUTTER, el tercer álbum de RAMMSTEIN, fue lanzado en 2001 y fue apoyado, por lo que sería, la gira final de la banda por Estados Unidos durante casi una década. REISE, REISE, el cuarto álbum de estudio de la banda, fue lanzado en 2004, precedido por el single nominado al GRAMMY MEIN TEIL y seguido por el quinto álbum ROSENROT en 2005. LIEBE IST FÜR ALLE DA, el sexto álbum de estudio RAMMSTEIN, fue lanzado en 2009 y alcanzó el puesto número 13 en el Billboard 200, lo que lo convierte en el álbum con más éxitos de RAMMSTEIN en Estados Unidos, hasta ese momento.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/Rammstein'}],"[{'url': 'http://www.rammstein.com/'}, {'url': 'http://www.rammstein.de/'}]",19.405199,-99.095618,https://www.ticketmaster.com.mx/rammstein-amerika-stadium-tour-feuerzone-ga-mexico-distrito-federal-10-02-2022/event/1400582ADCD487CE,Music,Rock,2022-10-02,20:30:00,Foro Sol
México,1av8zpdgkm3yabt,KovZpZAd1IaA,Rammstein Amerika Stadium Tour Grada Norte y Sur,"RAMMSTEIN conformado por CHRISTOPH SCHNEIDER, FLAKE LORENZ, OLIVER RIEDEL, PAUL LANDERS, RICHARD Z. KRUSPE, y TILL LINDEMANN, se ha mantenido sin cambios desde la formación de la banda en 1994 y el lanzamiento del disco debut HERZELEID en 1995. El segundo álbum de RAMMSTEIN, SEHNSUCHT, lanzado en 1997, impulsó a la banda a la fama internacional y presentó el sencillo nominado al GRAMMY DU HAST. MUTTER, el tercer álbum de RAMMSTEIN, fue lanzado en 2001 y fue apoyado, por lo que sería, la gira final de la banda por Estados Unidos durante casi una década. REISE, REISE, el cuarto álbum de estudio de la banda, fue lanzado en 2004, precedido por el single nominado al GRAMMY MEIN TEIL y seguido por el quinto álbum ROSENROT en 2005. LIEBE IST FÜR ALLE DA, el sexto álbum de estudio RAMMSTEIN, fue lanzado en 2009 y alcanzó el puesto número 13 en el Billboard 200, lo que lo convierte en el álbum con más éxitos de RAMMSTEIN en Estados Unidos, hasta ese momento.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/Rammstein'}],"[{'url': 'http://www.rammstein.com/'}, {'url': 'http://www.rammstein.de/'}]",19.405199,-99.095618,https://www.ticketmaster.com.mx/rammstein-amerika-stadium-tour-grada-norte-mexico-distrito-federal-10-04-2022/event/1400583DD2C09629,Music,Rock,2022-10-04,20:30:00,Foro Sol
México,1av8zpdgkm4q_0k,KovZpZAd1IaA,Rammstein Amerika Stadium Tour Feuerzone GA General A y B,"RAMMSTEIN conformado por CHRISTOPH SCHNEIDER, FLAKE LORENZ, OLIVER RIEDEL, PAUL LANDERS, RICHARD Z. KRUSPE, y TILL LINDEMANN, se ha mantenido sin cambios desde la formación de la banda en 1994 y el lanzamiento del disco debut HERZELEID en 1995. El segundo álbum de RAMMSTEIN, SEHNSUCHT, lanzado en 1997, impulsó a la banda a la fama internacional y presentó el sencillo nominado al GRAMMY DU HAST. MUTTER, el tercer álbum de RAMMSTEIN, fue lanzado en 2001 y fue apoyado, por lo que sería, la gira final de la banda por Estados Unidos durante casi una década. REISE, REISE, el cuarto álbum de estudio de la banda, fue lanzado en 2004, precedido por el single nominado al GRAMMY MEIN TEIL y seguido por el quinto álbum ROSENROT en 2005. LIEBE IST FÜR ALLE DA, el sexto álbum de estudio RAMMSTEIN, fue lanzado en 2009 y alcanzó el puesto número 13 en el Billboard 200, lo que lo convierte en el álbum con más éxitos de RAMMSTEIN en Estados Unidos, hasta ese momento.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,[{'url': 'https://www.facebook.com/Rammstein'}],"[{'url': 'http://www.rammstein.com/'}, {'url': 'http://www.rammstein.de/'}]",19.405199,-99.095618,https://www.ticketmaster.com.mx/rammstein-amerika-stadium-tour-feuerzone-ga-mexico-distrito-federal-10-04-2022/event/1400583DD5759913,Music,Rock,2022-10-04,20:30:00,Foro Sol
México,g5v8zpi1ig4xj,KovZpZAJtl7A,Portento   Love chose us,"Colectivo experimental internacional con base en Ciudad de México producido por Ariel Gamboni y Roberto Collío,",Ejército Nacional #843-B esq. Molier,México,Distrito Federal,null,null,19.4372807,-99.201149,https://www.ticketmaster.com.mx/portento-love-chose-us-mexico-distrito-federal-07-17-2021/event/14005AC2A8D55F9C,Music,Ballads/Romantic,2021-07-17,19:00:00,Foro 2 Totalplay
Ciudad de México,1afza-kgkdeiey6,KovZpZA6EtdA,Primo Son,"Primo Son presenta su primer disco ""Yo Lo Que Quiero Es Romper La Piñata"". De boleros y baladas a cumbias y tintes de rock psicodélico, la propuesta musical del disco es un viaje por el pasado y presente de la música mexicana, misma que es el ADN de la banda.",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/primo-son-ciudad-de-mexico-distrito-federal-08-19-2021/event/14005853C2A27C07,Music,Ballads/Romantic,2021-08-19,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1afza-bgkd-6h2v,KovZpZA6EtdA,Janeth Valenzuela - Invencible Tour,"A lo largo de mi vida he tenido que enfrentar grandes obstáculos para poder luchar por mi sueño, para mi estar en el Lunario del Auditorio Nacional significa subir un escalón más hacia alcanzar mi sueño y romper con esas barreras y miedos que creí no poder vencer algún día. Gracias a que soy una persona luchadora decidí realizar este tour y demostrarme a mí misma que todo es posible cuando eres INVENCIBLE, gracias a ti, por ser parte de este sueño. El primer nivel de precio incluye Meet & Greet a las 18:30 hrs Banda abridora Rafa Solís",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/janeth-valenzuela-invencible-tour-ciudad-de-mexico-distrito-federal-10-02-2021/event/14005858E11FC3C1,Music,Other,2021-10-02,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1afza-vgkdiq01i,KovZpZA6EtdA,Cesar Olguín & Astrid Cruz Presentan: Tango Mortale,"Conformado por un dúo instrumental del que no hay antecedente alguno en ningún género musical, a principio del 2019 nace ""Tango Mortale"". Viola y Bandoneón se conjugan para que con obras de relevantes de compositores como Astor Piazzolla, Daniel Binelli, Rodolfo Mederos y nuevos autores -a través de los ritmos del tango, milonga y vals- nos lleven por paisajes de suburbios antiguos y al mismo tiempo contemporáneos que ya son común a toda metrópoli.",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/cesar-olguin-astrid-cruz-presentan-tango-ciudad-de-mexico-distrito-federal-10-09-2021/event/14005874EC7642A8,Music,World,2021-10-09,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1kazv9_tgacg0vc,KovZpZA6EkkA,Gilberto Santa Rosa,"Gilberto Santa Rosa presenta ""Tour Caminalo"" que es una producción ejecutiva de Rafo Muñiz, se presentará en legendarios e importantes escenarios a nivel mundial, en México será el Auditorio Nacional de Ciudad de México, La producción de la gira estará centrada en un moderno e imponente montaje que enmarcará la travesía que ha vivido Santa Rosa a través de sus 31 producciones discográficas que lo han hecho merecedor de 13 discos de oro, 13 platinos y 3 multiplatino.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/gilbertosantarosa'}],[{'url': 'http://www.gilbertosantarosa.com/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/gilberto-santa-rosa-ciudad-de-mexico-distrito-federal-08-13-2021/event/140057669ED64D0E,Music,Latin,2021-08-13,20:30:00,Auditorio Nacional
Ciudad de México,1afzaoegkdzk_ze,KovZpZA6EtdA,"Ornelas ""A Punta de Guitarra y Sax""",null,Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/ornelas-a-punta-de-guitarra-y-ciudad-de-mexico-distrito-federal-10-15-2021/event/14005827F8199027,Music,World,2021-10-15,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1av8zp7gksrrhnq,KovZpZA6EkkA,Victor Manuelle,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/victormanuelleonline'}],[{'url': 'http://www.victormanuelleonline.com/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/victor-manuelle-ciudad-de-mexico-distrito-federal-09-03-2021/event/1400584CDE7BC8DA,Music,Latin,2021-09-03,20:30:00,Auditorio Nacional
Ciudad de México,1av8zp7gkwf5vqa,KovZpZA6EtdA,"Strad ""El Violinista Rebelde"" Presenta Mundos Opuestas","Con más de un centenar de conciertos en su primera gira, que ha conquistado a la crítica y al público de los teatros más importantes del Mundo, y colgando el cartel de ¨Entradas Agotadas¨ una y otra vez ; STRAD ¨El Violinista Rebelde¨ presenta su nueva gira ¨Mundos Opuestos¨. Un innovador espectáculo para todos los públicos, todo lo inimaginable se hace realidad, la arrolladora energía de STRAD conseguirá que risas y lágrimas se conviertan converjan como lo hacen los ""Mundos Opuestos"". STRAD ¨El violinista Rebelde¨ o lo que es lo mismo el violinista español Jorge Guillén, considerado como uno de los violinistas internacionales más virtuosos del momento, nos presenta junto a su banda este nuevo espectáculo, que fusiona temas propios con clásicos del rock, flamenco, pop o música clásica.",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/strad-el-violinista-rebelde-presenta-mundos-ciudad-de-mexico-distrito-federal-10-24-2021/event/1400584C882C1689,Music,Classical,2021-10-24,22:30:00,El Lunario del Auditorio Nacional
Ciudad de México,1afza-jgkdcue_1,KovZpZA6EtdA,"Carlos Cuevas, Un Bolero para Mamá","Carlos Cuevas ha dedicado su vida y su carrera musical al bolero, género que le ha valido grandes reconocimientos en México y el extranjero, con el paso del tiempo y pese a la gran variedad en géneros musicales que se han desarrollado, se mantiene vigente en el gusto del público como un romántico de la canción. Ésta vez Carlos Cuevas vuelve a Lunario para hacer un repaso por la canción romántica y a ofrecernos una velada inolvidable, porque: ""Mientras exista una pareja de enamorados, existirá el Bolero... y para cantarlo: Carlos Cuevas"" ¡Alegría!",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/carlos-cuevas-un-bolero-para-mama-ciudad-de-mexico-distrito-federal-11-05-2021/event/14005866CE36764A,Music,Latin,2021-11-05,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,g5v8zpncak8w5,KovZpZA6EkkA,Flor Amargo,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/flor-amargo-ciudad-de-mexico-distrito-federal-10-02-2021/event/14005A33894D0F4B,Music,Ballads/Romantic,2021-10-02,20:00:00,Auditorio Nacional
Ciudad de México,16fzaoyowzagau2g,KovZpZA6EkkA,Diego El Cigala VIP,"Chavela me hablaba de México y de sólo escucharla yo ya estaba enamorado de la música, del tequila y de sus historias"". • José Alfredo Jiménez, Manuel ""Wello"" Rivas, Consuelo Velázquez, Alfredo Gil y Armando Manzanero son algunos de los compositores presentes en este disco. • • Los Panchos, Agustín Lara, María Grever, Pedro Infante, Pedro Vargas, Jorge Negrete, Javier Solís, Rocío Durcal, José José y mi querida Chavela Vargas han sido quienes impregnaron esas canciones en mi sangre. MÉXICO LINDO Y QUERIDO México es el país de la música, de la pasión, de los colores vivos, los sabores fuertes y los grandes compositores del amor y desamor en lengua española. Un país que atrapa. Diego ""El Cigala"" presenta este año 2020 un Homenaje al México Lindo y Querido; a la música que ha cruzado todas las fronteras, a la música que se inserta en tu sangre y corazón.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,[{'url': 'http://www.elcigala.com/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/diego-el-cigala-vip-ciudad-de-mexico-distrito-federal-10-16-2021/event/14005830472B4CEB,Music,World,2021-10-16,20:30:00,Auditorio Nacional
Ciudad de México,16v8zpdvfg7n0v6,KovZpZA6EkkA,Diego El Cigala,"Chavela me hablaba de México y de sólo escucharla yo ya estaba enamorado de la música, del tequila y de sus historias"". • José Alfredo Jiménez, Manuel ""Wello"" Rivas, Consuelo Velázquez, Alfredo Gil y Armando Manzanero son algunos de los compositores presentes en este disco. • • Los Panchos, Agustín Lara, María Grever, Pedro Infante, Pedro Vargas, Jorge Negrete, Javier Solís, Rocío Durcal, José José y mi querida Chavela Vargas han sido quienes impregnaron esas canciones en mi sangre. MÉXICO LINDO Y QUERIDO México es el país de la música, de la pasión, de los colores vivos, los sabores fuertes y los grandes compositores del amor y desamor en lengua española. Un país que atrapa. Diego ""El Cigala"" presenta este año 2020 un Homenaje al México Lindo y Querido; a la música que ha cruzado todas las fronteras, a la música que se inserta en tu sangre y corazón.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,[{'url': 'http://www.elcigala.com/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/diego-el-cigala-ciudad-de-mexico-distrito-federal-10-16-2021/event/1400583048AA4D07,Music,World,2021-10-16,20:30:00,Auditorio Nacional
Ciudad de México,1av8zpagkmymmzx,KovZpZA6EtdA,Noches de Salón Lunario: La Sonora Santanera,"Una vez más ""La Sonora Santanera"" nos llevará a un viaje musical a través de la historia de la agrupación fundada hace 65 años, en donde los géneros: Bolero. Cha Cha Cha, tropical y anfroantillano estarán presentes en lunario para hacernos bailar y cantar al ritmo de: La Boa, Perfume de Gardenia, Bomboro Quiña Quiña, Luces de Nueva York, entre otras.",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/noches-de-salon-lunario-la-sonora-ciudad-de-mexico-distrito-federal-11-25-2021/event/1400585BB0DF7E3E,Music,Latin,2021-11-25,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,16v8z4yjfg7tdej,KovZpZA6EtdA,Kevin Kaarl,null,Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/kevin-kaarl-ciudad-de-mexico-distrito-federal-12-04-2021/event/1400579708A4309C,Music,Ballads/Romantic,2021-12-04,20:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1av8zp7gkrpjnxx,KovZpZA6EkkA,Pimpinela,"Pimpinela, el dueto mas importante de Hispanoamerica, regres a México y por la puerta grande, por primera vez en concierto en el Auditorio Nacional, con su espectáculo Grandes Éxitos con el cual estan celebrando su gran aniversario en la música. Una noche para compartir con Lucía y Joaquin su nuevo espectáculo con canciones que son parte de tu vida como: Olvidame y Pega la vuela, A esa, Valiente, Una estupida mas Yo dueña de la noche y Ese Estupido que llama, sin olvidar su mitico Hermanos y su nuevo exito Traición. Una gran noche para reencontrarse con México despues de su presentación en Viña del Mar 2020 y ser ganadoras del Grammy Internacional apenas en la ultima entrega.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/LuciayJoaquin'}],[{'url': 'http://www.pimpinela.net/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/pimpinela-ciudad-de-mexico-distrito-federal-11-05-2021/event/1400584BE572A8A2,Music,Latin,2021-11-05,20:00:00,Auditorio Nacional
Ciudad de México,1afzaqugkelk51n,KovZpZA6EkkA,José Luis Perales : Baladas Para Una Despedida,"JOSE LUIS PERALES GIRA ""BALADAS PARA UNA DESPEDIDA"" Unida al lanzamiento de su ultimo disco ""MIRANDOTE A LOS OJOS"" (ver nota de prensa adjunta) JOSÉ LUIS PERALES anuncia una nueva gira que no será una mas, si no, su gira de despedida de los escenarios, a la finalización de estos conciertos, continuara con sus trabajos de composición y grabaciones de discos, pero abandonando sus presentaciones personales. El repertorio estará basado en los temas contenidos en este nuevo trabajo ""Mirándote a los ojos…"" con un total de 35 canciones entre sus éxitos de siempre, canciones escritas para otros artistas y algunos nuevos temas.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/jose-luis-perales-baladas-para-una-ciudad-de-mexico-distrito-federal-11-06-2021/event/14005776AB18B2A3,Music,Latin,2021-11-06,20:30:00,Auditorio Nacional
Ciudad de México,1av8z4mgkr7ftks,KovZpZA6EkkA,Reik,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/Reik'}],null,19.424648,-99.19484,https://www.ticketmaster.com.mx/reik-ciudad-de-mexico-distrito-federal-11-18-2021/event/1400577BC42294F1,Music,Latin,2021-11-18,20:30:00,Auditorio Nacional
Ciudad de México,1av8z4mgkrfttvx,KovZpZA6EkkA,Reik VIP,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/Reik'}],null,19.424648,-99.19484,https://www.ticketmaster.com.mx/reik-vip-ciudad-de-mexico-distrito-federal-11-18-2021/event/1400577BC8A69D3E,Music,Latin,2021-11-18,20:30:00,Auditorio Nacional
